league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_passing,pos_passing,age_passing,born_passing,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_shooting,pos_shooting,age_shooting,born_shooting,Standard Gls,Standard Sh,Standard SoT,Standard Sh/90,Standard SoT/90,Standard FK,Standard PK,Standard PKatt,Expected_shooting xG,Expected_shooting npxG,Expected_shooting G-xG,Expected_shooting np:G-xG,stat_type_shooting,nation_possession,pos_possession,age_possession,born_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_defense,pos_defense,age_defense,born_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_misc,pos_misc,age_misc,born_misc,Performance_misc CrdY,Performance_misc CrdR,Performance_misc 2CrdY,Performance_misc Fls,Performance_misc Fld,Performance_misc Off,Performance_misc Crs,Performance_misc Int,Performance_misc TklW,Performance_misc PKwon,Performance_misc PKcon,Performance_misc OG,Performance_misc Recov,Aerial Duels Won,Aerial Duels Lost,stat_type_misc
ENG-Premier League,2024,Wolves,Boubacar Traoré,MLI,MF,23.0,2001.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MLI,MF,23.0,2001.0,0.0,0,0,78.7,0,0,0,0,88.6,0,0,84.3,0,0,0,0.0,0.0,0.0,0,0,0,0,0,passing,MLI,MF,23.0,2001.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,MLI,MF,23.0,2001.0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,possession,MLI,MF,23.0,2001.0,2,0,0,2,0,1,1,0,0,0,0,0,2,0,0,defense,MLI,MF,23.0,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,misc
ENG-Premier League,2024,Arsenal,Thomas Partey,GHA,"MF,DF",31.0,1993.0,29,25,2279,25.3,3,2,5,3,0,0,4,0,1.8,1.8,1.9,3.7,30,155,38,0.12,0.08,0.2,0.12,0.2,0.07,0.08,0.15,0.07,0.15,standard,GHA,"MF,DF",31.0,1993.0,25.3,1381,1579,87.5,22064,5968,719,772,93.1,561,633,88.6,78,115,2,1.9,2.1,0.1,17,134,32,2,155,passing,GHA,"MF,DF",31.0,1993.0,3,22,6,0.87,0.24,0,0,0,1.8,1.8,1.2,1.2,shooting,GHA,"MF,DF",31.0,1993.0,1798,58,371,978,458,24,1798,27,17,8,999,5320,2805,30,33,2,19,11,1265,38,possession,GHA,"MF,DF",31.0,1993.0,79,48,23,36,20,43,67,24,21,6,15,29,108,41,4,defense,GHA,"MF,DF",31.0,1993.0,4,0,0,36,25,1,10,29,48,0,0,0,112,23,18,misc
ENG-Premier League,2024,Brighton,Brajan Gruda,GER,"FW,MF",20.0,2004.0,15,6,489,5.4,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,15,17,45,0.0,0.18,0.18,0.0,0.18,0.05,0.13,0.18,0.05,0.18,standard,GER,"FW,MF",20.0,2004.0,5.4,131,179,73.2,1737,586,85,103,82.5,30,42,71.4,8,21,1,0.7,0.6,0.3,12,7,10,1,17,passing,GER,"FW,MF",20.0,2004.0,0,3,2,0.55,0.37,2,0,0,0.3,0.3,-0.3,-0.3,shooting,GER,"FW,MF",20.0,2004.0,243,4,30,83,132,29,243,20,8,8,141,987,458,15,16,9,7,20,160,45,possession,GER,"FW,MF",20.0,2004.0,13,5,5,5,3,7,14,7,8,0,8,2,15,4,0,defense,GER,"FW,MF",20.0,2004.0,0,0,0,6,9,1,17,2,5,0,0,0,17,3,4,misc
ENG-Premier League,2024,Tottenham,Brandon Austin,ENG,GK,26.0,1999.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ENG,GK,26.0,1999.0,1.0,22,32,68.8,526,386,7,7,100.0,9,9,100.0,6,16,0,0.0,0.0,0.0,0,0,0,0,0,passing,ENG,GK,26.0,1999.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ENG,GK,26.0,1999.0,36,30,36,0,0,0,36,0,0,0,22,104,46,0,0,0,0,0,16,0,possession,ENG,GK,26.0,1999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,defense,ENG,GK,26.0,1999.0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,misc
ENG-Premier League,2024,Leicester City,Bobby Reid,JAM,"FW,MF",32.0,1993.0,20,7,639,7.1,1,2,3,1,0,0,2,0,0.8,0.8,1.2,2.0,12,14,40,0.14,0.28,0.42,0.14,0.42,0.11,0.17,0.27,0.11,0.27,standard,JAM,"FW,MF",32.0,1993.0,7.1,134,190,70.5,1736,527,82,101,81.2,36,47,76.6,4,14,2,1.2,0.2,0.8,6,8,5,0,14,passing,JAM,"FW,MF",32.0,1993.0,1,6,3,0.85,0.42,0,0,0,0.8,0.8,0.2,0.2,shooting,JAM,"FW,MF",32.0,1993.0,250,13,44,105,101,13,250,8,0,6,156,706,332,12,4,4,11,9,175,40,possession,JAM,"FW,MF",32.0,1993.0,8,3,3,5,0,3,13,10,6,1,5,0,8,8,0,defense,JAM,"FW,MF",32.0,1993.0,2,0,0,8,9,3,15,0,3,1,0,0,24,5,13,misc
ENG-Premier League,2024,Aston Villa,Boubacar Kamara,FRA,MF,25.0,1999.0,19,14,1200,13.3,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.8,16,65,5,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,standard,FRA,MF,25.0,1999.0,13.3,608,683,89.0,9508,2929,307,328,93.6,266,292,91.1,22,42,0,0.5,0.4,-0.5,8,66,7,0,65,passing,FRA,MF,25.0,1999.0,0,6,1,0.45,0.07,0,0,0,0.4,0.4,-0.4,-0.4,shooting,FRA,MF,25.0,1999.0,827,82,257,477,98,8,827,22,8,7,428,2126,1019,16,10,1,7,9,551,5,possession,FRA,MF,25.0,1999.0,44,18,25,15,4,26,48,22,15,5,10,14,58,41,3,defense,FRA,MF,25.0,1999.0,2,0,0,19,24,0,1,14,18,0,0,0,61,14,16,misc
ENG-Premier League,2024,Newcastle Utd,Matt Targett,ENG,DF,29.0,1995.0,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ENG,DF,29.0,1995.0,0.1,7,7,100.0,84,11,5,5,100.0,2,2,100.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ENG,DF,29.0,1995.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ENG,DF,29.0,1995.0,8,0,1,4,3,0,8,0,0,0,2,5,1,0,0,0,0,0,5,0,possession,ENG,DF,29.0,1995.0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,defense,ENG,DF,29.0,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,misc
ENG-Premier League,2024,Wolves,Matt Doherty,IRL,DF,33.0,1992.0,24,20,1764,19.6,2,1,3,2,0,0,6,0,1.0,1.0,1.5,2.5,29,73,39,0.1,0.05,0.15,0.1,0.15,0.05,0.08,0.13,0.05,0.13,standard,IRL,DF,33.0,1992.0,19.6,890,1087,81.9,16480,5490,361,403,89.6,423,490,86.3,94,155,1,1.5,1.2,-0.5,11,85,13,1,73,passing,IRL,DF,33.0,1992.0,2,10,3,0.51,0.15,0,0,0,1.0,1.0,1.0,1.0,shooting,IRL,DF,33.0,1992.0,1293,106,498,637,175,25,1293,20,11,6,684,3194,1943,29,19,4,11,5,811,39,possession,IRL,DF,33.0,1992.0,35,19,23,12,0,14,21,7,23,14,9,21,56,83,3,defense,IRL,DF,33.0,1992.0,6,0,0,16,10,2,18,21,19,0,0,1,91,46,19,misc
ENG-Premier League,2024,Brighton,Matt O'Riley,DEN,MF,24.0,2000.0,14,6,544,6.0,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,11,24,29,0.17,0.17,0.33,0.17,0.33,0.2,0.19,0.39,0.2,0.39,standard,DEN,MF,24.0,2000.0,6.0,203,258,78.7,3062,784,110,118,93.2,64,80,80.0,17,40,1,1.2,1.2,-0.2,11,20,5,0,24,passing,DEN,MF,24.0,2000.0,1,14,4,2.32,0.66,1,0,0,1.2,1.2,-0.2,-0.2,shooting,DEN,MF,24.0,2000.0,333,14,56,155,123,23,333,9,4,4,160,659,326,11,7,2,9,3,188,29,possession,DEN,MF,24.0,2000.0,15,9,4,8,3,4,11,7,6,3,3,11,26,5,1,defense,DEN,MF,24.0,2000.0,1,0,0,10,8,0,28,11,9,0,0,1,19,4,4,misc
ENG-Premier League,2024,Brentford,Mathias Jensen,DEN,MF,29.0,1996.0,17,8,744,8.3,0,1,1,0,0,0,1,0,0.2,0.2,1.5,1.7,6,53,25,0.0,0.12,0.12,0.0,0.12,0.03,0.18,0.21,0.03,0.21,standard,DEN,MF,29.0,1996.0,8.3,316,419,75.4,5833,2104,146,168,86.9,120,152,78.9,40,73,1,1.5,1.2,-0.5,14,36,16,2,53,passing,DEN,MF,29.0,1996.0,0,6,1,0.73,0.12,0,0,0,0.2,0.2,-0.2,-0.2,shooting,DEN,MF,29.0,1996.0,487,20,109,204,176,9,487,14,8,4,264,1145,527,6,8,0,7,6,303,25,possession,DEN,MF,29.0,1996.0,11,8,6,4,1,6,12,6,11,3,8,6,17,10,1,defense,DEN,MF,29.0,1996.0,1,0,0,7,10,0,30,6,8,0,0,0,42,8,5,misc
ENG-Premier League,2024,Chelsea,Mathis Amougou,FRA,MF,19.0,2006.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,19.0,2006.0,0.1,7,7,100.0,69,30,6,6,100.0,1,1,100.0,0,0,0,0.0,0.0,0.0,0,2,0,0,1,passing,FRA,MF,19.0,2006.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,FRA,MF,19.0,2006.0,9,1,2,4,3,0,9,0,0,0,7,25,5,0,1,0,0,1,6,0,possession,FRA,MF,19.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defense,FRA,MF,19.0,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,misc
ENG-Premier League,2024,Fulham,Jorge Cuenca,ESP,DF,25.0,1999.0,6,3,259,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard,ESP,DF,25.0,1999.0,2.9,102,122,83.6,1768,637,34,38,89.5,60,68,88.2,6,14,0,0.0,0.0,0.0,0,7,0,0,9,passing,ESP,DF,25.0,1999.0,0,1,0,0.35,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ESP,DF,25.0,1999.0,152,23,88,59,6,1,152,2,2,0,65,235,116,0,1,0,1,0,92,0,possession,ESP,DF,25.0,1999.0,2,2,2,0,0,2,5,3,3,3,0,2,4,21,0,defense,ESP,DF,25.0,1999.0,0,0,0,2,2,0,1,2,2,0,0,0,9,6,3,misc
ENG-Premier League,2024,Arsenal,Jorginho,ITA,MF,33.0,1991.0,13,8,613,6.8,0,0,0,0,0,0,5,0,0.0,0.0,0.4,0.5,10,42,4,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,standard,ITA,MF,33.0,1991.0,6.8,346,400,86.5,5408,1292,185,204,90.7,137,155,88.4,18,30,0,0.4,0.5,-0.4,3,36,8,0,42,passing,ITA,MF,33.0,1991.0,0,1,0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ITA,MF,33.0,1991.0,443,9,81,262,105,3,443,4,1,2,258,1320,754,10,9,0,9,9,330,4,possession,ITA,MF,33.0,1991.0,12,4,1,7,4,8,20,12,3,0,3,5,17,2,2,defense,ITA,MF,33.0,1991.0,5,0,0,13,16,0,1,5,4,0,0,0,47,1,5,misc
ENG-Premier League,2024,Manchester Utd,Matthijs de Ligt,NED,DF,25.0,1999.0,28,24,2089,23.2,2,0,2,2,0,0,3,0,2.5,2.5,0.3,2.8,7,55,6,0.09,0.0,0.09,0.09,0.09,0.11,0.01,0.12,0.11,0.12,standard,NED,DF,25.0,1999.0,23.2,1225,1360,90.1,21549,5917,449,477,94.1,717,759,94.5,53,105,0,0.3,0.3,-0.3,6,63,2,1,55,passing,NED,DF,25.0,1999.0,2,18,9,0.78,0.39,0,0,0,2.5,2.5,-0.5,-0.5,shooting,NED,DF,25.0,1999.0,1584,181,813,722,56,29,1584,4,2,2,1063,4696,2219,7,3,0,5,3,1142,6,possession,NED,DF,25.0,1999.0,30,22,17,12,1,23,32,9,29,21,8,33,63,92,0,defense,NED,DF,25.0,1999.0,3,0,0,16,12,2,6,33,22,0,2,0,66,57,29,misc
ENG-Premier League,2024,Fulham,Joshua King,ENG,"MF,FW",18.0,2007.0,5,1,80,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,1,4,9,0.0,0.0,0.0,0.0,0.0,0.22,0.48,0.7,0.22,0.7,standard,ENG,"MF,FW",18.0,2007.0,0.9,32,37,86.5,477,92,18,20,90.0,13,15,86.7,0,1,0,0.4,0.7,-0.4,3,2,1,0,4,passing,ENG,"MF,FW",18.0,2007.0,0,1,0,1.13,0.0,0,0,0,0.2,0.2,-0.2,-0.2,shooting,ENG,"MF,FW",18.0,2007.0,54,2,8,19,28,7,54,7,4,3,22,176,70,1,3,0,1,3,36,9,possession,ENG,"MF,FW",18.0,2007.0,5,3,2,3,0,0,2,2,2,0,2,1,6,1,0,defense,ENG,"MF,FW",18.0,2007.0,0,0,0,2,2,0,1,1,3,0,0,0,3,0,0,misc
ENG-Premier League,2024,Manchester Utd,Joshua Zirkzee,NED,"FW,MF",23.0,2001.0,31,13,1348,15.0,3,1,4,3,0,0,2,0,4.7,4.7,1.5,6.2,13,41,69,0.2,0.07,0.27,0.2,0.27,0.31,0.1,0.41,0.31,0.41,standard,NED,"FW,MF",23.0,2001.0,15.0,282,394,71.6,3460,869,190,243,78.2,59,77,76.6,8,17,1,1.5,1.0,-0.5,12,24,5,0,41,passing,NED,"FW,MF",23.0,2001.0,3,27,10,1.8,0.67,0,0,0,4.7,4.7,-1.7,-1.7,shooting,NED,"FW,MF",23.0,2001.0,565,16,69,291,211,53,565,33,9,24,316,1393,471,13,20,4,40,29,402,69,possession,NED,"FW,MF",23.0,2001.0,14,8,3,8,3,5,10,5,15,4,11,6,20,8,0,defense,NED,"FW,MF",23.0,2001.0,2,0,0,9,12,3,4,6,8,1,0,0,57,19,50,misc
ENG-Premier League,2024,Everton,Jordan Pickford,ENG,GK,31.0,1994.0,31,31,2790,31.0,0,1,1,0,0,0,6,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,standard,ENG,GK,31.0,1994.0,31.0,837,1286,65.1,27221,20622,120,121,99.2,344,350,98.3,372,805,1,0.4,0.2,0.6,2,62,8,0,0,passing,ENG,GK,31.0,1994.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,ENG,GK,31.0,1994.0,1378,901,1315,64,0,0,1378,0,0,0,762,4620,2665,0,0,0,2,0,666,0,possession,ENG,GK,31.0,1994.0,1,0,1,0,0,1,2,1,0,0,0,1,2,28,1,defense,ENG,GK,31.0,1994.0,6,0,0,0,6,0,0,1,0,0,0,0,28,4,1,misc
ENG-Premier League,2024,Chelsea,João Félix,POR,"FW,MF",25.0,1999.0,12,3,369,4.1,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,21,26,30,0.24,0.24,0.49,0.24,0.49,0.54,0.23,0.78,0.54,0.78,standard,POR,"FW,MF",25.0,1999.0,4.1,171,199,85.9,2588,663,95,105,90.5,62,68,91.2,10,15,1,1.0,0.5,0.0,6,22,8,0,26,passing,POR,"FW,MF",25.0,1999.0,1,20,5,4.88,1.22,0,0,0,2.2,2.2,-1.2,-1.2,shooting,POR,"FW,MF",25.0,1999.0,272,2,26,128,125,30,272,31,10,14,193,1248,712,21,13,5,6,4,218,30,possession,POR,"FW,MF",25.0,1999.0,8,3,2,5,1,5,9,4,2,0,2,3,11,2,0,defense,POR,"FW,MF",25.0,1999.0,2,0,0,6,17,1,0,3,3,0,0,0,22,4,5,misc
ENG-Premier League,2024,Wolves,João Gomes,BRA,MF,24.0,2001.0,29,29,2429,27.0,3,1,4,3,0,0,10,1,2.6,2.6,1.1,3.6,49,140,61,0.11,0.04,0.15,0.11,0.15,0.09,0.04,0.13,0.09,0.13,standard,BRA,MF,24.0,2001.0,27.0,1112,1305,85.2,16136,4183,642,708,90.7,351,409,85.8,59,95,1,1.1,1.7,-0.1,20,104,21,1,140,passing,BRA,MF,24.0,2001.0,3,30,7,1.11,0.26,0,0,0,2.6,2.6,0.4,0.4,shooting,BRA,MF,24.0,2001.0,1617,55,346,887,403,37,1617,49,21,22,836,4926,2359,49,45,5,32,43,1073,61,possession,BRA,MF,24.0,2001.0,88,52,43,42,3,35,86,51,36,3,33,25,113,29,0,defense,BRA,MF,24.0,2001.0,10,1,1,59,33,1,24,25,52,0,0,0,153,9,22,misc
ENG-Premier League,2024,Wolves,José Sá,POR,GK,32.0,1993.0,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,POR,GK,32.0,1993.0,24.0,471,750,62.8,12355,8570,95,96,99.0,261,269,97.0,114,382,0,0.1,0.0,-0.1,2,17,1,0,2,passing,POR,GK,32.0,1993.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,POR,GK,32.0,1993.0,804,639,797,8,0,0,804,6,6,0,498,3022,1924,0,0,0,1,0,392,0,possession,POR,GK,32.0,1993.0,2,2,2,0,0,2,2,0,0,0,0,0,2,14,1,defense,POR,GK,32.0,1993.0,2,0,0,3,8,0,0,0,2,0,3,0,29,8,0,misc
ENG-Premier League,2024,Nott'ham Forest,Jota Silva,POR,"FW,MF",25.0,1999.0,26,4,770,8.6,3,1,4,3,0,0,5,0,1.6,1.6,2.9,4.5,18,16,50,0.35,0.12,0.47,0.35,0.47,0.19,0.34,0.53,0.19,0.53,standard,POR,"FW,MF",25.0,1999.0,8.6,111,178,62.4,1542,439,64,82,78.0,33,53,62.3,5,13,1,2.9,1.8,-1.9,14,3,9,3,16,passing,POR,"FW,MF",25.0,1999.0,3,18,5,2.1,0.58,0,0,0,1.6,1.6,1.4,1.4,shooting,POR,"FW,MF",25.0,1999.0,322,18,79,88,166,42,322,32,10,14,158,1035,551,18,10,8,23,11,181,50,possession,POR,"FW,MF",25.0,1999.0,22,11,11,9,2,4,24,20,9,1,8,12,34,15,0,defense,POR,"FW,MF",25.0,1999.0,5,0,0,22,20,7,19,12,11,1,0,0,42,20,25,misc
ENG-Premier League,2024,Chelsea,Joshua Acheampong,ENG,DF,18.0,2006.0,4,2,170,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,8,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,standard,ENG,DF,18.0,2006.0,1.9,104,124,83.9,2025,705,29,32,90.6,63,68,92.6,11,20,0,0.0,0.0,0.0,0,6,0,0,8,passing,ENG,DF,18.0,2006.0,0,2,0,1.06,0.0,0,0,0,0.2,0.2,-0.2,-0.2,shooting,ENG,DF,18.0,2006.0,137,7,48,81,8,3,137,2,1,0,106,709,409,0,2,0,2,0,111,0,possession,ENG,DF,18.0,2006.0,2,1,2,0,0,2,2,0,1,0,1,1,3,2,0,defense,ENG,DF,18.0,2006.0,1,0,0,0,1,0,0,1,1,0,0,0,7,1,6,misc
ENG-Premier League,2024,Manchester City,Mateo Kovačić,CRO,MF,30.0,1994.0,25,20,1771,19.7,4,1,5,4,0,0,5,0,1.4,1.4,3.4,4.9,48,130,14,0.2,0.05,0.25,0.2,0.25,0.07,0.17,0.25,0.07,0.25,standard,CRO,MF,30.0,1994.0,19.7,1382,1488,92.9,21372,5553,741,777,95.4,577,603,95.7,48,77,1,3.4,2.7,-2.4,27,153,24,0,130,passing,CRO,MF,30.0,1994.0,4,33,8,1.68,0.41,0,0,0,1.4,1.4,2.6,2.6,shooting,CRO,MF,30.0,1994.0,1686,40,247,953,505,15,1686,36,19,11,1128,6704,3147,48,62,3,15,28,1360,14,possession,CRO,MF,30.0,1994.0,58,34,20,31,7,27,55,28,18,0,18,18,76,20,1,defense,CRO,MF,30.0,1994.0,5,0,0,21,19,0,0,18,34,0,0,0,92,9,6,misc
ENG-Premier League,2024,Southampton,Mateus Fernandes,POR,MF,20.0,2004.0,29,27,2321,25.8,2,3,5,2,0,0,7,0,3.7,3.7,2.4,6.1,65,120,91,0.08,0.12,0.19,0.08,0.19,0.14,0.09,0.24,0.14,0.24,standard,POR,MF,20.0,2004.0,25.8,884,1112,79.5,15050,3593,419,481,87.1,337,394,85.5,88,157,3,2.4,2.8,0.6,27,78,19,4,120,passing,POR,MF,20.0,2004.0,2,36,13,1.4,0.5,3,0,0,3.7,3.7,-1.7,-1.7,shooting,POR,MF,20.0,2004.0,1427,50,300,706,452,43,1427,90,43,40,737,4715,2546,65,55,8,42,29,881,91,possession,POR,MF,20.0,2004.0,75,41,38,23,14,27,57,30,33,3,30,18,93,26,5,defense,POR,MF,20.0,2004.0,7,0,0,37,44,3,90,18,41,0,0,0,147,13,9,misc
ENG-Premier League,2024,Manchester Utd,Mason Mount,ENG,"MF,FW",26.0,1999.0,10,4,280,3.1,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.9,4,11,8,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.28,0.22,0.28,standard,ENG,"MF,FW",26.0,1999.0,3.1,87,108,80.6,1301,296,48,54,88.9,27,34,79.4,5,9,0,0.2,0.1,-0.2,5,7,1,1,11,passing,ENG,"MF,FW",26.0,1999.0,0,5,2,1.61,0.64,0,0,0,0.7,0.7,-0.7,-0.7,shooting,ENG,"MF,FW",26.0,1999.0,141,1,21,75,46,8,141,4,0,3,89,426,166,4,5,1,5,6,98,8,possession,ENG,"MF,FW",26.0,1999.0,7,2,3,4,0,6,8,2,5,1,4,2,9,0,0,defense,ENG,"MF,FW",26.0,1999.0,3,0,0,10,4,0,7,2,2,0,0,0,8,2,5,misc
ENG-Premier League,2024,Ipswich Town,Massimo Luongo,AUS,MF,32.0,1992.0,7,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,AUS,MF,32.0,1992.0,2.0,39,53,73.6,551,135,24,27,88.9,11,16,68.8,2,6,0,0.0,0.0,0.0,0,1,0,0,5,passing,AUS,MF,32.0,1992.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,AUS,MF,32.0,1992.0,72,9,32,24,16,1,72,0,0,0,38,140,25,0,0,0,2,3,41,1,possession,AUS,MF,32.0,1992.0,8,5,6,1,1,4,7,3,4,2,2,2,10,2,0,defense,AUS,MF,32.0,1992.0,0,0,0,1,2,0,1,2,5,0,0,0,10,1,0,misc
ENG-Premier League,2024,Brighton,João Pedro,BRA,"FW,MF",23.0,2001.0,25,21,1798,20.0,8,6,14,5,3,3,4,0,7.2,4.8,4.3,9.1,61,71,118,0.4,0.3,0.7,0.25,0.55,0.36,0.22,0.57,0.24,0.46,standard,BRA,"FW,MF",23.0,2001.0,20.0,438,603,72.6,6242,1606,269,345,78.0,123,164,75.0,26,39,6,4.3,2.7,1.7,24,38,34,4,71,passing,BRA,"FW,MF",23.0,2001.0,8,40,15,2.0,0.75,0,3,3,7.2,4.8,0.8,0.2,shooting,BRA,"FW,MF",23.0,2001.0,854,10,51,351,463,112,851,72,25,39,552,3383,1596,61,33,29,68,36,673,118,possession,BRA,"FW,MF",23.0,2001.0,15,11,5,6,4,3,10,7,12,0,12,7,22,10,0,defense,BRA,"FW,MF",23.0,2001.0,4,0,0,22,42,2,20,7,11,3,1,0,52,39,39,misc
ENG-Premier League,2024,Wolves,Matheus Cunha,BRA,"MF,FW",25.0,1999.0,26,24,2143,23.8,13,4,17,13,0,0,3,0,6.7,6.7,6.6,13.4,92,112,137,0.55,0.17,0.71,0.55,0.71,0.28,0.28,0.56,0.28,0.56,standard,BRA,"MF,FW",25.0,1999.0,23.8,638,908,70.3,10202,3454,361,430,84.0,182,243,74.9,68,156,4,6.6,4.4,-2.6,43,78,48,9,112,passing,BRA,"MF,FW",25.0,1999.0,13,86,35,3.61,1.47,10,0,0,6.7,6.7,6.3,6.3,shooting,BRA,"MF,FW",25.0,1999.0,1267,20,156,579,577,106,1266,115,49,52,715,5449,2702,92,74,32,67,42,839,137,possession,BRA,"MF,FW",25.0,1999.0,32,18,16,13,3,11,34,23,17,1,16,16,48,22,0,defense,BRA,"MF,FW",25.0,1999.0,3,0,0,37,58,8,114,16,18,0,0,0,110,10,22,misc
ENG-Premier League,2024,Crystal Palace,Matheus França,BRA,"MF,DF",21.0,2004.0,1,0,15,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,2,1,6.0,0.0,6.0,6.0,6.0,0.36,0.0,0.36,0.36,0.36,standard,BRA,"MF,DF",21.0,2004.0,0.2,2,4,50.0,44,25,0,0,88.6,2,4,50.0,0,0,0,0.0,0.0,0.0,0,1,0,0,2,passing,BRA,"MF,DF",21.0,2004.0,1,2,1,12.0,6.0,0,0,0,0.1,0.1,0.9,0.9,shooting,BRA,"MF,DF",21.0,2004.0,8,0,0,3,5,2,8,0,0,0,7,29,15,1,0,1,1,0,6,1,possession,BRA,"MF,DF",21.0,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defense,BRA,"MF,DF",21.0,2004.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,misc
